449959,WMATIC,MaticX,500,0
450089,WMATIC,USDC,500,0.000687967752556314856137891587594938136
450099,WMATIC,USDC,500,0
450105,WMATIC,USDC,500,0
450289,WBTC,USDC,3000,0
451198,WMATIC,USDC,3000,0.0017465312369709357116099181653779164175
451896,WMATIC,USDC,3000,0
452148,TBAC,USDT,10000,0
452228,WMATIC,LINK,3000,0
452598,USDC,WETH,500,0
452895,WBTC,WETH,500,0
453364,WBTC,WETH,500,0
453528,WMATIC,USDC,500,0
453716,USDC,WETH,3000,0
454411,WMATIC,USDC,500,0
454584,TBAC,USDT,10000,0
455004,TBAC,USDT,10000,0
455320,WMATIC,stMATIC,500,0
456533,WMATIC,LINK,3000,0
457262,WMATIC,USDC,3000,0.000646580100644568944773454367670649686
457301,WMATIC,USDC,3000,0.0017085038358798552
457332,WMATIC,AAVE,3000,0.00000000000000000006
457515,WBTC,UNI,3000,0
457536,USDC,UNI,3000,0
459354,WMATIC,USDC,500,0
459487,WMATIC,USDC,500,0.00010510971503619945
459758,WMATIC,USDC,500,0
460062,WMATIC,GNS,10000,0
460995,USDC,WETH,500,0
461093,USDC,WETH,500,0
461112,WMATIC,USDC,500,0.00044279422273075834
461166,WMATIC,AAVE,3000,0
461234,USDC,WETH,500,0
461268,WMATIC,USDC,500,0.00059061826378689758
461335,WMATIC,WETH,3000,0
461357,WMATIC,USDC,500,0
461412,WMATIC,WBTC,3000,0
461468,WMATIC,WETH,3000,0
461498,WBTC,UNI,3000,0
461539,USDC,UNI,3000,0
461971,USDC,UNI,3000,0
462058,WBTC,UNI,3000,0
462099,WMATIC,USDC,500,0
462291,WMATIC,USDT,500,0.00681883029522680861
462768,WMATIC,USDC,500,0.000517400762904984394251162011319537281
462951,WMATIC,WBTC,3000,0
463002,WMATIC,WETH,3000,0
463048,WBTC,UNI,3000,0
463069,USDC,UNI,3000,0
463883,WETH,USDT,3000,0
463976,WMATIC,USDT,500,0.001071690054444538714575347610345353598
464972,WMATIC,WETH,3000,0
465006,WBTC,WETH,3000,0
465119,USDC,UNI,3000,0
465302,WMATIC,WBTC,3000,0
465331,USDC,WETH,500,0
465353,WMATIC,WETH,3000,0
465450,WMATIC,WBTC,3000,0
465519,WMATIC,USDC,500,0
465819,WMATIC,USDC,500,0.0100991543770787564852974978350287777509
465878,LINK,WETH,3000,0
465897,WBTC,WETH,500,0
466072,WBTC,WETH,500,0
466098,WBTC,WETH,500,0
466298,WMATIC,LINK,3000,0.0453232030192259906075665777197614507884
466469,WMATIC,USDC,500,0.00070877970207017232
466710,WMATIC,WETH,3000,0
466778,WMATIC,AAVE,3000,0
466809,WMATIC,USDC,3000,0.00396228017311660095
466842,USDC,WETH,500,0
466851,WMATIC,WBTC,3000,0
